DATE,ACMTP10,10year yield,Rolling mean 10yr,Standard dev,buy,sell,yield10,dy,position,pnl_bps,cum_pnl
2005-09-19,0.523151519,4.09,0.567286876,0.19390672,0.0,1.0,4.09,0.040000000000000036,1,400.00000000000034,-40099.999999999985
2005-09-20,0.47318815,4.13,0.563107126,0.190424192,0.0,1.0,4.13,0.040000000000000036,1,400.00000000000034,-39699.999999999985
2005-09-21,0.413108467,4.12,0.558536979,0.187337805,0.0,1.0,4.12,-0.009999999999999787,1,-99.99999999999787,-39799.999999999985
2005-09-22,0.433033008,4.09,0.554102752,0.183898594,0.0,1.0,4.09,-0.03000000000000025,1,-300.0000000000025,-40099.999999999985
2005-09-23,0.453460917,4.09,0.549609242,0.179630302,0.0,1.0,4.09,0.0,1,0.0,-40099.999999999985
2005-09-26,0.502615446,4.11,0.545469081,0.174836945,0.0,1.0,4.11,0.020000000000000462,1,200.0000000000046,-39899.99999999998
2005-09-27,0.505060279,4.06,0.541187084,0.169350782,0.0,1.0,4.06,-0.05000000000000071,1,-500.0000000000071,-40399.999999999985
2005-09-28,0.45678591,3.95,0.536801736,0.164558884,0.0,1.0,3.95,-0.10999999999999943,1,-1099.9999999999943,-41499.99999999998
2005-09-29,0.475757363,3.96,0.53281487,0.16009684,0.0,1.0,3.96,0.009999999999999787,1,99.99999999999787,-41399.99999999998
2005-09-30,0.452165739,3.92,0.529129989,0.156759596,0.0,1.0,3.92,-0.040000000000000036,1,-400.00000000000034,-41799.99999999998
2005-10-03,0.469380563,3.9,0.525273864,0.152393874,0.0,1.0,3.9,-0.020000000000000018,1,-200.00000000000017,-41999.99999999998
2005-10-04,0.4561512,3.97,0.520917015,0.146680362,0.0,1.0,3.97,0.07000000000000028,1,700.0000000000028,-41299.99999999998
2005-10-05,0.441613556,3.99,0.516897049,0.142078409,0.0,1.0,3.99,0.020000000000000018,1,200.00000000000017,-41099.99999999998
2005-10-06,0.447461788,3.94,0.513288874,0.138213698,0.0,1.0,3.94,-0.050000000000000266,1,-500.0000000000027,-41599.99999999998
2005-10-07,0.428579078,4.06,0.509820437,0.13501006,0.0,1.0,4.06,0.11999999999999966,1,1199.9999999999966,-40399.99999999998
2005-10-11,0.432521305,,0.506276548,0.131330773,0.0,1.0,,,1,,
2005-10-12,0.47727472,4.11,0.502949457,0.126853097,0.0,1.0,4.11,,1,,
2005-10-13,0.522151333,4.08,0.500432988,0.123375722,0.0,1.0,4.08,-0.03000000000000025,1,-300.0000000000025,-40699.99999999998
2005-10-14,0.50541662,4.05,0.498097907,0.12055202,0.0,1.0,4.05,-0.03000000000000025,1,-300.0000000000025,-40999.99999999998
2005-10-17,0.509340994,4.11,0.495607988,0.117131819,0.0,1.0,4.11,0.0600000000000005,1,600.000000000005,-40399.99999999997
2005-10-18,0.512495472,4.11,0.493351671,0.114113241,0.0,1.0,4.11,0.0,1,0.0,-40399.99999999997
2005-10-19,0.500446602,4.15,0.491189254,0.11144655,0.0,1.0,4.15,0.040000000000000036,1,400.00000000000034,-39999.99999999997
2005-10-20,0.469857597,4.17,0.489004834,0.109234083,0.0,1.0,4.17,0.019999999999999574,1,199.99999999999574,-39799.99999999998
2005-10-21,0.413872551,4.19,0.486275727,0.106943138,0.0,1.0,4.19,0.020000000000000462,1,200.0000000000046,-39599.99999999997
2005-10-24,0.460794442,4.18,0.484050856,0.104628787,0.0,1.0,4.18,-0.010000000000000675,1,-100.00000000000675,-39699.99999999998
2005-10-25,0.503441838,4.22,0.481813331,0.101236352,0.0,1.0,4.22,0.040000000000000036,1,400.00000000000034,-39299.99999999998
2005-10-26,0.554401773,4.2,0.479802517,0.097267995,0.0,1.0,4.2,-0.019999999999999574,1,-199.99999999999574,-39499.99999999997
2005-10-27,0.529898646,4.17,0.477731024,0.093424765,0.0,1.0,4.17,-0.03000000000000025,1,-300.0000000000025,-39799.99999999997
2005-10-28,0.533878304,4.28,0.475896224,0.090053589,0.0,1.0,4.28,0.11000000000000032,1,1100.0000000000032,-38699.99999999997
2005-10-31,0.529676269,4.23,0.474200695,0.087034298,0.0,1.0,4.23,-0.04999999999999982,1,-499.99999999999824,-39199.99999999997
2005-11-01,0.548644182,4.25,0.472766931,0.084314167,0.0,1.0,4.25,0.019999999999999574,1,199.99999999999574,-38999.99999999998
2005-11-02,0.56398697,4.24,0.471352963,0.081269908,0.0,1.0,4.24,-0.009999999999999787,1,-99.99999999999787,-39099.99999999998
2005-11-03,0.606300281,4.27,0.470458535,0.079143884,0.0,1.0,4.27,0.02999999999999936,1,299.99999999999363,-38799.999999999985
2005-11-04,0.629457084,4.2,0.469739237,0.077265564,1.0,1.0,4.2,-0.0699999999999994,1,-699.999999999994,-39499.99999999998
2005-11-07,0.535258048,4.28,0.468351884,0.074510352,0.0,1.0,4.28,0.08000000000000007,1,800.0000000000007,-38699.99999999998
2005-11-08,0.48452376,4.32,0.466824409,0.072230781,0.0,1.0,4.32,0.040000000000000036,1,400.00000000000034,-38299.99999999998
2005-11-09,0.525120553,4.34,0.465729285,0.07030075,0.0,1.0,4.34,0.019999999999999574,1,199.99999999999574,-38099.999999999985
2005-11-10,0.487888755,4.3,0.464441452,0.068427144,0.0,1.0,4.3,-0.040000000000000036,1,-400.00000000000034,-38499.999999999985
2005-11-14,0.491750429,4.32,0.463665658,0.06757299,0.0,1.0,4.32,0.020000000000000462,1,200.0000000000046,-38299.99999999998
2005-11-15,0.454540048,4.4,0.462645307,0.066767166,0.0,1.0,4.4,0.08000000000000007,1,800.0000000000007,-37499.99999999998
2005-11-16,0.436187279,4.42,0.461103735,0.065193157,0.0,1.0,4.42,0.019999999999999574,1,199.99999999999574,-37299.999999999985
2005-11-17,0.402302761,4.41,0.459350738,0.063898973,0.0,1.0,4.41,-0.009999999999999787,1,-99.99999999999787,-37399.999999999985
2005-11-18,0.456964314,4.4,0.458049199,0.062310881,0.0,1.0,4.4,-0.009999999999999787,1,-99.99999999999787,-37499.999999999985
2005-11-21,0.442270783,4.32,0.457395192,0.062058586,0.0,1.0,4.32,-0.08000000000000007,1,-800.0000000000007,-38299.999999999985
2005-11-22,0.476847867,4.24,0.457206882,0.06196413,0.0,1.0,4.24,-0.08000000000000007,1,-800.0000000000007,-39099.999999999985
2005-11-23,0.508462215,4.27,0.457603382,0.062139826,0.0,1.0,4.27,0.02999999999999936,1,299.99999999999363,-38799.99999999999
2005-11-25,0.481117865,4.23,0.457355093,0.061984362,0.0,1.0,4.23,-0.03999999999999915,1,-399.9999999999915,-39199.999999999985
2005-11-28,0.453008598,4.28,0.457203348,0.061972427,0.0,1.0,4.28,0.04999999999999982,1,499.99999999999824,-38699.999999999985
2005-11-29,0.487214862,4.21,0.457727598,0.061957875,0.0,1.0,4.21,-0.07000000000000028,1,-700.0000000000028,-39399.999999999985
2005-11-30,0.502558395,4.21,0.45829046,0.06205653,0.0,1.0,4.21,0.0,1,0.0,-39399.999999999985
2005-12-01,0.479818778,4.22,0.458651036,0.062054851,0.0,1.0,4.22,0.009999999999999787,1,99.99999999999787,-39299.999999999985
2005-12-02,0.487781212,4.2,0.458702305,0.062076533,0.0,1.0,4.2,-0.019999999999999574,1,-199.99999999999574,-39499.99999999998
2005-12-05,0.498629483,4.19,0.45846276,0.061864408,0.0,1.0,4.19,-0.009999999999999787,1,-99.99999999999787,-39599.99999999998
2005-12-06,0.43787484,4.18,0.457311518,0.060936776,0.0,1.0,4.18,-0.010000000000000675,1,-100.00000000000675,-39699.999999999985
2005-12-07,0.472009042,4.2,0.456503649,0.060080855,0.0,1.0,4.2,0.020000000000000462,1,200.0000000000046,-39499.99999999998
2005-12-08,0.448612941,4.2,0.455857232,0.059741199,0.0,1.0,4.2,0.0,1,0.0,-39499.99999999998
2005-12-09,0.477513943,4.16,0.455626144,0.059602028,0.0,1.0,4.16,-0.040000000000000036,1,-400.00000000000034,-39899.99999999998
2005-12-12,0.488271168,4.02,0.455237318,0.059231366,0.0,1.0,4.02,-0.14000000000000057,1,-1400.0000000000057,-41299.999999999985
2005-12-13,0.491056365,4.02,0.455334276,0.059280789,0.0,1.0,4.02,0.0,1,0.0,-41299.999999999985
2005-12-14,0.422089226,4.03,0.455360257,0.059265399,0.0,1.0,4.03,0.010000000000000675,1,100.00000000000675,-41199.99999999998
2005-12-15,0.425857386,,0.455472343,0.05919616,0.0,1.0,,,1,,
2005-12-16,0.403483222,4.09,0.455630207,0.059030434,0.0,1.0,4.09,,1,,
2005-12-19,0.380030477,4.15,0.455720898,0.058904677,0.0,1.0,4.15,0.0600000000000005,1,600.000000000005,-40599.99999999997
2005-12-20,0.372796065,4.15,0.455547487,0.059119317,0.0,1.0,4.15,0.0,1,0.0,-40599.99999999997
2005-12-21,0.382884429,4.14,0.455236221,0.059404436,0.0,1.0,4.14,-0.010000000000000675,1,-100.00000000000675,-40699.99999999998
2005-12-22,0.337870413,4.18,0.455013138,0.059796483,0.0,1.0,4.18,0.040000000000000036,1,400.00000000000034,-40299.99999999998
2005-12-23,0.310652907,4.14,0.454146868,0.061125009,0.0,0.0,4.14,-0.040000000000000036,1,-400.00000000000034,-40699.99999999998
2005-12-27,0.249253144,4.17,0.452368214,0.063915946,0.0,0.0,4.17,0.03000000000000025,1,300.0000000000025,-40399.99999999998
2005-12-28,0.26752171,4.22,0.450928452,0.066098869,0.0,0.0,4.22,0.04999999999999982,1,499.99999999999824,-39899.99999999998
2005-12-29,0.247619515,4.26,0.449461108,0.068614929,0.0,0.0,4.26,0.040000000000000036,1,400.00000000000034,-39499.99999999998
2005-12-30,0.242681263,4.25,0.447692247,0.07116116,0.0,0.0,4.25,-0.009999999999999787,1,-99.99999999999787,-39599.99999999998
2006-01-03,0.267927473,4.26,0.44612394,0.073023221,0.0,0.0,4.26,0.009999999999999787,1,99.99999999999787,-39499.99999999998
2006-01-04,0.268290988,4.19,0.444460303,0.074775381,0.0,0.0,4.19,-0.0699999999999994,1,-699.999999999994,-40199.99999999997
2006-01-05,0.264717808,4.19,0.442580472,0.076430548,0.0,0.0,4.19,0.0,1,0.0,-40199.99999999997
2006-01-06,0.269063158,4.25,0.440634584,0.077849725,0.0,0.0,4.25,0.05999999999999961,1,599.9999999999961,-39599.99999999998
2006-01-09,0.275013423,4.3,0.439018023,0.079257114,0.0,0.0,4.3,0.04999999999999982,1,499.99999999999824,-39099.99999999998
2006-01-10,0.308343355,4.3,0.437329025,0.079867008,0.0,1.0,4.3,0.0,1,0.0,-39099.99999999998
2006-01-11,0.319399397,4.26,0.43589779,0.080431351,0.0,1.0,4.26,-0.040000000000000036,1,-400.00000000000034,-39499.99999999998
2006-01-12,0.296448843,4.29,0.434580808,0.081412292,0.0,1.0,4.29,0.03000000000000025,1,300.0000000000025,-39199.99999999998
2006-01-13,0.241814009,4.34,0.432315803,0.082961187,0.0,0.0,4.34,0.04999999999999982,1,499.99999999999824,-38699.99999999998
2006-01-17,0.218498098,4.39,0.430279935,0.085174842,0.0,0.0,4.39,0.04999999999999982,1,499.99999999999824,-38199.99999999998
2006-01-18,0.233337526,4.38,0.428399064,0.087006723,0.0,0.0,4.38,-0.009999999999999787,1,-99.99999999999787,-38299.99999999998
2006-01-19,0.243306057,4.36,0.426701889,0.088612992,0.0,0.0,4.36,-0.019999999999999574,1,-199.99999999999574,-38499.99999999997
2006-01-20,0.230974477,4.37,0.424923226,0.090378991,0.0,0.0,4.37,0.009999999999999787,1,99.99999999999787,-38399.99999999997
2006-01-23,0.233462663,4.35,0.423686713,0.091974282,0.0,0.0,4.35,-0.020000000000000462,1,-200.0000000000046,-38599.99999999998
2006-01-24,0.253828514,,0.422201554,0.093267942,0.0,1.0,,,1,,
2006-01-25,0.305930263,4.39,0.420839236,0.093765217,0.0,1.0,4.39,,1,,
2006-01-26,0.338350506,4.45,0.41952518,0.093807439,0.0,1.0,4.45,0.0600000000000005,1,600.000000000005,-37999.99999999997
2006-01-27,0.314908718,4.48,0.418222982,0.094168368,0.0,1.0,4.48,0.03000000000000025,1,300.0000000000025,-37699.99999999997
2006-01-30,0.321305655,4.48,0.416741561,0.094283966,0.0,1.0,4.48,0.0,1,0.0,-37699.99999999997
2006-01-31,0.289261752,4.5,0.414904154,0.094604075,0.0,1.0,4.5,0.019999999999999574,1,199.99999999999574,-37499.99999999998
2006-02-01,0.277664372,4.49,0.413239097,0.095249748,0.0,1.0,4.49,-0.009999999999999787,1,-99.99999999999787,-37599.99999999998
2006-02-02,0.262923142,4.47,0.411429417,0.096028828,0.0,1.0,4.47,-0.020000000000000462,1,-200.0000000000046,-37799.999999999985
2006-02-03,0.19709365,4.46,0.409009592,0.097739894,0.0,0.0,4.46,-0.009999999999999787,1,-99.99999999999787,-37899.999999999985
2006-02-06,0.183752677,4.39,0.406724509,0.099770115,0.0,0.0,4.39,-0.07000000000000028,1,-700.0000000000028,-38599.999999999985
2006-02-07,0.233700197,4.45,0.405446893,0.100998713,0.0,1.0,4.45,0.0600000000000005,1,600.000000000005,-37999.99999999998
2006-02-08,0.237397801,4.54,0.404109765,0.102155605,0.0,1.0,4.54,0.08999999999999986,1,899.9999999999986,-37099.99999999998
2006-02-09,0.206838463,4.6,0.402594421,0.103723075,0.0,1.0,4.6,0.05999999999999961,1,599.9999999999961,-36499.999999999985
2006-02-10,0.222343945,4.57,0.400858956,0.104985121,0.0,1.0,4.57,-0.02999999999999936,1,-299.99999999999363,-36799.99999999998
2006-02-13,0.231633942,4.58,0.399556093,0.106110402,0.0,1.0,4.58,0.009999999999999787,1,99.99999999999787,-36699.99999999998
2006-02-14,0.258712598,4.57,0.398465827,0.106883455,0.0,1.0,4.57,-0.009999999999999787,1,-99.99999999999787,-36799.99999999998
2006-02-15,0.238834872,4.58,0.397274354,0.107863087,0.0,1.0,4.58,0.009999999999999787,1,99.99999999999787,-36699.99999999998
2006-02-16,0.237925328,4.61,0.396211511,0.108803417,0.0,1.0,4.61,0.03000000000000025,1,300.0000000000025,-36399.99999999998
2006-02-17,0.181211927,4.65,0.394748597,0.110505163,0.0,1.0,4.65,0.040000000000000036,1,400.00000000000034,-35999.99999999998
2006-02-21,0.1666934,4.66,0.393323959,0.112334319,0.0,0.0,4.66,0.009999999999999787,1,99.99999999999787,-35899.99999999998
2006-02-22,0.132094007,4.65,0.391740643,0.114661621,0.0,0.0,4.65,-0.009999999999999787,1,-99.99999999999787,-35999.99999999998
2006-02-23,0.141683193,4.57,0.390324013,0.11669126,0.0,0.0,4.57,-0.08000000000000007,1,-800.0000000000007,-36799.99999999998
2006-02-24,0.154717614,4.64,0.389059302,0.118417233,0.0,1.0,4.64,0.0699999999999994,1,699.999999999994,-36099.999999999985
2006-02-27,0.173567962,4.55,0.388182022,0.11962443,0.0,1.0,4.55,-0.08999999999999986,1,-899.9999999999986,-36999.999999999985
2006-02-28,0.153291277,,0.386769083,0.121390942,0.0,1.0,,,1,,
2006-03-01,0.200631251,4.61,0.385456241,0.122549192,0.0,1.0,4.61,,1,,
2006-03-02,0.24473273,4.56,0.384199936,0.123216393,0.0,1.0,4.56,-0.05000000000000071,1,-500.0000000000071,-37499.99999999999
2006-03-03,0.283732076,4.49,0.382857974,0.123427948,0.0,1.0,4.49,-0.0699999999999994,1,-699.999999999994,-38199.999999999985
2006-03-06,0.34757201,4.46,0.382188637,0.12339946,0.0,1.0,4.46,-0.03000000000000025,1,-300.0000000000025,-38499.999999999985
2006-03-07,0.337278605,4.5,0.381677685,0.123457891,0.0,1.0,4.5,0.040000000000000036,1,400.00000000000034,-38099.999999999985
2006-03-08,0.358691064,4.46,0.381063152,0.123386631,0.0,1.0,4.46,-0.040000000000000036,1,-400.00000000000034,-38499.999999999985
2006-03-09,0.356579243,4.43,0.380522189,0.123350176,0.0,1.0,4.43,-0.03000000000000025,1,-300.0000000000025,-38799.999999999985
2006-03-10,0.371231683,4.47,0.379901427,0.12320665,0.0,1.0,4.47,0.040000000000000036,1,400.00000000000034,-38399.999999999985
2006-03-13,0.380003298,,0.378912811,0.122720907,0.0,1.0,,,1,,
2006-03-14,0.368649923,4.43,0.377675491,0.122062396,0.0,1.0,4.43,,1,,
2006-03-15,0.396267677,4.41,0.376618126,0.121339042,0.0,1.0,4.41,-0.019999999999999574,1,-199.99999999999574,-38599.99999999998
2006-03-16,0.3718946,4.48,0.375774013,0.121013488,0.0,1.0,4.48,0.07000000000000028,1,700.0000000000028,-37899.99999999998
2006-03-17,0.399408868,4.49,0.37565985,0.12098443,0.0,1.0,4.49,0.009999999999999787,1,99.99999999999787,-37799.99999999998
2006-03-20,0.375761111,4.52,0.375182584,0.120869109,0.0,1.0,4.52,0.02999999999999936,1,299.99999999999363,-37499.999999999985
2006-03-21,0.380404548,4.52,0.374573781,0.120655316,0.0,1.0,4.52,0.0,1,0.0,-37499.999999999985
2006-03-22,0.353602051,4.57,0.373332003,0.120091948,0.0,1.0,4.57,0.05000000000000071,1,500.0000000000071,-36999.99999999998
2006-03-23,0.371863426,4.49,0.372222029,0.119478172,0.0,1.0,4.49,-0.08000000000000007,1,-800.0000000000007,-37799.99999999998
2006-03-24,0.329714697,4.52,0.371163102,0.119285346,0.0,1.0,4.52,0.02999999999999936,1,299.99999999999363,-37499.999999999985
2006-03-27,0.36292562,4.47,0.370222838,0.118898024,0.0,1.0,4.47,-0.04999999999999982,1,-499.99999999999824,-37999.999999999985
2006-03-28,0.384066919,4.54,0.369655347,0.118665919,0.0,1.0,4.54,0.07000000000000028,1,700.0000000000028,-37299.999999999985
2006-03-29,0.427899493,4.56,0.369309672,0.118433166,0.0,1.0,4.56,0.019999999999999574,1,199.99999999999574,-37099.99999999999
2006-03-30,0.470384657,4.54,0.369428284,0.11852796,0.0,1.0,4.54,-0.019999999999999574,1,-199.99999999999574,-37299.999999999985
2006-03-31,0.484330945,4.45,0.369784262,0.118810388,0.0,1.0,4.45,-0.08999999999999986,1,-899.9999999999986,-38199.999999999985
2006-04-03,0.484223916,4.47,0.370090613,0.119059496,0.0,1.0,4.47,0.019999999999999574,1,199.99999999999574,-37999.99999999999
2006-04-04,0.499263287,4.45,0.370679648,0.119525234,0.0,1.0,4.45,-0.019999999999999574,1,-199.99999999999574,-38199.999999999985
2006-04-05,0.490381678,4.45,0.371161818,0.119892942,0.0,1.0,4.45,0.0,1,0.0,-38199.999999999985
2006-04-06,0.539524466,4.47,0.371680566,0.120489113,0.0,1.0,4.47,0.019999999999999574,1,199.99999999999574,-37999.99999999999
2006-04-07,0.573337752,4.49,0.372107119,0.121115261,0.0,1.0,4.49,0.020000000000000462,1,200.0000000000046,-37799.999999999985
2006-04-10,0.58171889,4.44,0.372742972,0.122017943,0.0,1.0,4.44,-0.04999999999999982,1,-499.99999999999824,-38299.999999999985
2006-04-11,0.56278831,4.38,0.373188366,0.122616826,0.0,1.0,4.38,-0.0600000000000005,1,-600.000000000005,-38899.99999999999
2006-04-12,0.588434341,,0.37382119,0.123534357,0.0,1.0,,,1,,
2006-04-13,0.625407409,4.34,0.37486253,0.125127137,1.0,1.0,4.34,,1,,
2006-04-17,0.614780499,4.38,0.376070221,0.12674068,0.0,1.0,4.38,0.040000000000000036,1,400.00000000000034,-38499.99999999999
2006-04-18,0.641458392,4.37,0.377966769,0.128993877,1.0,1.0,4.37,-0.009999999999999787,1,-99.99999999999787,-38599.99999999999
2006-04-19,0.6989051,4.39,0.379951025,0.132073303,1.0,1.0,4.39,0.019999999999999574,1,199.99999999999574,-38400.0
2006-04-20,0.685472645,,0.381467948,0.134526149,1.0,1.0,,,1,,
2006-04-21,0.629083391,4.37,0.382090295,0.135502107,0.0,1.0,4.37,,1,,
2006-04-24,0.600051458,4.36,0.382674902,0.136294184,0.0,1.0,4.36,-0.009999999999999787,1,-99.99999999999787,-38500.0
2006-04-25,0.662697708,4.36,0.383748397,0.137991855,1.0,1.0,4.36,0.0,1,0.0,-38500.0
2006-04-26,0.670255058,4.38,0.384919887,0.139825669,1.0,1.0,4.38,0.019999999999999574,1,199.99999999999574,-38300.00000000001
2006-04-27,0.70168516,4.38,0.386195228,0.142012378,1.0,1.0,4.38,0.0,1,0.0,-38300.00000000001
2006-04-28,0.724492499,4.43,0.387532774,0.144436162,1.0,1.0,4.43,0.04999999999999982,1,499.99999999999824,-37800.00000000001
2006-05-01,0.759729519,4.46,0.388811351,0.147044548,1.0,1.0,4.46,0.03000000000000025,1,300.0000000000025,-37500.00000000001
2006-05-02,0.736564719,4.42,0.389703915,0.14883176,1.0,1.0,4.42,-0.040000000000000036,1,-400.00000000000034,-37900.00000000001
2006-05-03,0.760198971,4.36,0.391578423,0.152061884,1.0,1.0,4.36,-0.05999999999999961,1,-599.9999999999961,-38500.0
2006-05-04,0.7402424,,0.393709411,0.155136101,1.0,1.0,,,1,,
2006-05-05,0.718175845,4.34,0.395318206,0.157493416,1.0,1.0,4.34,,1,,
2006-05-08,0.691570449,4.34,0.397015553,0.159583158,0.0,1.0,4.34,0.0,1,0.0,-38500.0
2006-05-09,0.696355377,4.38,0.398720594,0.161683062,0.0,1.0,4.38,0.040000000000000036,1,400.00000000000034,-38100.0
2006-05-10,0.668547548,4.37,0.40050399,0.163474286,0.0,1.0,4.37,-0.009999999999999787,1,-99.99999999999787,-38200.0
2006-05-11,0.729940832,4.36,0.402951936,0.166189966,0.0,1.0,4.36,-0.009999999999999787,1,-99.99999999999787,-38300.0
2006-05-12,0.777676475,4.4,0.406080051,0.169673867,1.0,1.0,4.4,0.040000000000000036,1,400.00000000000034,-37900.0
2006-05-15,0.760876409,4.49,0.408612651,0.17268125,1.0,1.0,4.49,0.08999999999999986,1,899.9999999999986,-37000.0
2006-05-16,0.730094213,4.53,0.41101118,0.175134187,0.0,1.0,4.53,0.040000000000000036,1,400.00000000000034,-36600.0
2006-05-17,0.780903775,4.52,0.413544979,0.178266199,1.0,1.0,4.52,-0.010000000000000675,1,-100.00000000000675,-36700.00000000001
2006-05-18,0.707421862,4.54,0.415202976,0.180072491,0.0,1.0,4.54,0.020000000000000462,1,200.0000000000046,-36500.0
2006-05-19,0.644908778,4.53,0.416567901,0.181193582,0.0,1.0,4.53,-0.009999999999999787,1,-99.99999999999787,-36600.0
2006-05-22,0.656593245,4.57,0.418264439,0.182486132,0.0,1.0,4.57,0.040000000000000036,1,400.00000000000034,-36200.0
2006-05-23,0.668643706,4.57,0.419776346,0.18380897,0.0,1.0,4.57,0.0,1,0.0,-36200.0
2006-05-24,0.669567344,4.54,0.421168088,0.185068985,0.0,1.0,4.54,-0.03000000000000025,1,-300.0000000000025,-36500.0
2006-05-25,0.682153092,4.55,0.422854207,0.186523819,0.0,1.0,4.55,0.009999999999999787,1,99.99999999999787,-36400.0
2006-05-26,0.682565969,4.57,0.424477413,0.187935793,0.0,1.0,4.57,0.020000000000000462,1,200.0000000000046,-36199.99999999999
2006-05-30,0.685657521,4.56,0.42603598,0.189326285,0.0,1.0,4.56,-0.010000000000000675,1,-100.00000000000675,-36300.0
2006-05-31,0.68413335,4.54,0.428088134,0.190784699,0.0,1.0,4.54,-0.019999999999999574,1,-199.99999999999574,-36499.99999999999
2006-06-01,0.675123173,4.59,0.429780752,0.192074277,0.0,1.0,4.59,0.04999999999999982,1,499.99999999999824,-35999.99999999999
2006-06-02,0.633968524,4.58,0.431325382,0.192970205,0.0,1.0,4.58,-0.009999999999999787,1,-99.99999999999787,-36099.99999999999
2006-06-05,0.612254376,4.62,0.432448219,0.193632094,0.0,1.0,4.62,0.040000000000000036,1,400.00000000000034,-35699.99999999999
2006-06-06,0.572918631,4.61,0.433153614,0.193991015,0.0,1.0,4.61,-0.009999999999999787,1,-99.99999999999787,-35799.99999999999
2006-06-07,0.575816318,4.59,0.433859947,0.194357576,0.0,1.0,4.59,-0.020000000000000462,1,-200.0000000000046,-36000.0
2006-06-08,0.546144209,4.54,0.434893739,0.194624184,0.0,1.0,4.54,-0.04999999999999982,1,-499.99999999999824,-36500.0
2006-06-09,0.518811393,,0.435668356,0.194772841,0.0,1.0,,,1,,
2006-06-12,0.514081028,4.57,0.436590004,0.194880903,0.0,1.0,4.57,,1,,
2006-06-13,0.497642233,4.53,0.437570102,0.19488981,0.0,1.0,4.53,-0.040000000000000036,1,-400.00000000000034,-36900.0
2006-06-14,0.516062856,4.56,0.438763992,0.194928492,0.0,1.0,4.56,0.02999999999999936,1,299.99999999999363,-36600.00000000001
2006-06-15,0.557089637,4.58,0.440215702,0.195157391,0.0,1.0,4.58,0.020000000000000462,1,200.0000000000046,-36400.0
2006-06-16,0.577707232,4.59,0.442214342,0.195328478,0.0,1.0,4.59,0.009999999999999787,1,99.99999999999787,-36300.0
2006-06-19,0.576467864,4.55,0.444429467,0.195331205,0.0,1.0,4.55,-0.040000000000000036,1,-400.00000000000034,-36700.0
2006-06-20,0.573346472,4.59,0.447130245,0.194849862,0.0,1.0,4.59,0.040000000000000036,1,400.00000000000034,-36300.0
2006-06-21,0.568838189,4.64,0.449641215,0.194456942,0.0,1.0,4.64,0.04999999999999982,1,499.99999999999824,-35800.0
2006-06-22,0.594076463,4.68,0.452528356,0.194003709,0.0,1.0,4.68,0.040000000000000036,1,400.00000000000034,-35400.0
2006-06-23,0.61344761,4.74,0.455618076,0.19358556,0.0,1.0,4.74,0.0600000000000005,1,600.000000000005,-34799.99999999999
2006-06-26,0.627032424,4.74,0.458610617,0.193435317,0.0,1.0,4.74,0.0,1,0.0,-34799.99999999999
2006-06-27,0.588399425,4.73,0.461278188,0.192995386,0.0,1.0,4.73,-0.009999999999999787,1,-99.99999999999787,-34899.99999999999
2006-06-28,0.615880888,4.74,0.464204547,0.192651936,0.0,1.0,4.74,0.009999999999999787,1,99.99999999999787,-34799.99999999999
2006-06-29,0.626577527,4.76,0.467183833,0.192372999,0.0,1.0,4.76,0.019999999999999574,1,199.99999999999574,-34600.0
2006-06-30,0.596790418,4.77,0.469865308,0.191913905,0.0,1.0,4.77,0.009999999999999787,1,99.99999999999787,-34500.0
2006-07-03,0.582512396,4.71,0.47215005,0.191606571,0.0,1.0,4.71,-0.05999999999999961,1,-599.9999999999961,-35099.99999999999
2006-07-05,0.615984509,4.73,0.474621593,0.191532494,0.0,1.0,4.73,0.020000000000000462,1,200.0000000000046,-34899.999999999985
2006-07-06,0.611210572,4.65,0.477244607,0.191227004,0.0,1.0,4.65,-0.08000000000000007,1,-800.0000000000007,-35699.999999999985
2006-07-07,0.562684067,4.68,0.479918524,0.190147634,0.0,1.0,4.68,0.02999999999999936,1,299.99999999999363,-35399.99999999999
2006-07-10,0.554390368,4.66,0.482717626,0.188734036,0.0,1.0,4.66,-0.019999999999999574,1,-199.99999999999574,-35599.999999999985
2006-07-11,0.529446973,4.71,0.485185205,0.187376993,0.0,1.0,4.71,0.04999999999999982,1,499.99999999999824,-35099.999999999985
2006-07-12,0.483891548,4.7,0.487190084,0.186049604,0.0,1.0,4.7,-0.009999999999999787,1,-99.99999999999787,-35199.999999999985
2006-07-13,0.489358992,4.73,0.489343288,0.184548554,0.0,1.0,4.73,0.03000000000000025,1,300.0000000000025,-34899.999999999985
2006-07-14,0.504040294,4.67,0.491598102,0.183042748,0.0,1.0,4.67,-0.0600000000000005,1,-600.000000000005,-35499.99999999999
2006-07-17,0.492605601,4.7,0.493587911,0.181729428,0.0,1.0,4.7,0.03000000000000025,1,300.0000000000025,-35199.99999999999
2006-07-18,0.519628115,4.79,0.495368727,0.180920307,0.0,1.0,4.79,0.08999999999999986,1,899.9999999999986,-34299.99999999999
2006-07-19,0.492733566,4.81,0.496655252,0.180342353,0.0,1.0,4.81,0.019999999999999574,1,199.99999999999574,-34100.0
2006-07-20,0.493168571,4.86,0.498140751,0.179565205,0.0,1.0,4.86,0.05000000000000071,1,500.0000000000071,-33599.99999999999
2006-07-21,0.499275518,4.86,0.499623833,0.178825829,0.0,1.0,4.86,0.0,1,0.0,-33599.99999999999
